"ID","Area","Feature","UserStory","ExpectedBehavior","KeyFiles","E2ESpec","CodeStatus","QAStatus","QANotes","Notes","Persona","Permissions","VideoPath","VideoTimestamp","VideoStatus"
"FRT-23","Formatting & Rich Text","Cell navigation via keyboard (Up/Down/Tab)","As a translator, I want to navigate between translation cells using Tab and arrow keys, so that I can move through the document without using the mouse.","When focused inside a translation cell: Tab moves to next cell (down), Shift+Tab to previous (up). Up arrow moves to previous cell only if caret is at first visual line; Down arrow moves to next only if at last line. Escape commits pending edits (via blur) and signals parent to return focus to grid-row wrapper. Parent resolves direction → target cell and focuses it.","src/components/TranslatedEditor.tsx:339-410; src/components/TranslatedEditor.tsx:115","none","Implemented","Untested","","handleKeyDown checks endOfTextblock('up'/'down') to determine if arrow should navigate or scroll. onNavigateCell callback passed by parent; editor doesn't manage cell refs. Escape fires onEscapeToGrid and blurs the editor.","Translator (contributor)","Apply formatting / edit rich content: contributor(400)","https://docs.aquilla.app/media/editor-translate-cell/editor-translate-cell.mp4","00:00","recorded"
"FRT-24","Formatting & Rich Text","Accessibility: ARIA labels and screen reader support for formatting","As a translator using a screen reader, I want clear labels for all formatting buttons and editor state, so that I can understand and use formatting features.","Each formatting button in BubbleMenu has aria-label ('Bold', 'Italic', 'Underline', 'Strikethrough', 'Inline code'). Editor root has role='textbox', aria-multiline='true', and optional aria-label (e.g., 'GEN 1:1 — validated'). Footnote markers have role='note' and descriptive aria-label ('Footnote [ref]: [text]'). Term chips have aria-label and title attributes ('Managed term: [term]').","src/components/TranslatedEditor.tsx:262-265; src/components/TranslatedEditor.tsx:701-765; src/lib/richtext/footnote-node.ts:102-119; src/lib/richtext/terminology-chip-plugin.ts:86-91","none","Implemented","Untested","","ariaLabel prop allows custom labeling (AQU-297). aria-live='polite' on read-only banner ('X is editing'). Footnote marker tooltip role='tooltip'. Terminology chip role and title for context.","Translator (contributor)","Apply formatting / edit rich content: contributor(400)","https://docs.aquilla.app/media/editor-translate-cell/editor-translate-cell.mp4","00:00","recorded"
"FRT-25","Formatting & Rich Text","Read-only editor mode (collaborative lock display)","As a translator in a collaborative session, I want to see when another user is editing my cell and not be able to edit it, so that I don't create conflicting changes.","When heldByLabel prop is set (e.g., 'Alice'), editor becomes read-only (setEditable(false)). An amber banner appears at top-right: 'Alice is editing' (role='status', aria-live='polite'). User cannot type, apply formatting, or insert footnotes. BubbleMenu doesn't appear. All edit callbacks are no-ops. When heldByLabel clears, editor becomes editable again.","src/components/TranslatedEditor.tsx:91-92; src/components/TranslatedEditor.tsx:216; src/components/TranslatedEditor.tsx:574-576; src/components/TranslatedEditor.tsx:652-659","none","Implemented","Untested","","Lock is managed by parent via useFocusLock hook. isReadOnly = !editable || Boolean(heldByLabel). Imperative handles (insertFootnoteMarker, getFootnoteInsertionAnchor) return false/null when read-only.","Translator (contributor)","Apply formatting / edit rich content: contributor(400)","https://docs.aquilla.app/media/editor-translate-cell/editor-translate-cell.mp4","00:00","recorded"
"FRT-26","Formatting & Rich Text","Remote change reconciliation banner and discard-reload action","As a translator, I want to be notified when my cell changes remotely while I'm editing, and choose to discard my edits or keep them, so that I can handle conflicts gracefully.","When remoteChangedDuringEdit prop is true (parent received event.applied while user holds focus), an amber banner appears: 'This cell changed elsewhere while you were editing.' with a 'Discard and reload' button. Editor stays editable. Clicking button calls onDiscardLocal() (parent reloads cell content and resets state). If banner is not dismissed and user keeps typing, the banner stays visible until onDiscardLocal is called or editor blurs.","src/components/TranslatedEditor.tsx:107-108; src/components/TranslatedEditor.tsx:660-671","none","Implemented","Untested","","remoteChangedDuringEdit is false by default (parent-driven). Parent must emit banner via AD-9 (staleness pin via cell.sourceEventId) when remote edit arrives during local edit. Escape key does NOT automatically discard; only the button or parent logic does.","Translator (contributor)","Apply formatting / edit rich content: contributor(400)","https://docs.aquilla.app/media/editor-translate-cell/editor-translate-cell.mp4","00:00","recorded"
"FRT-27","Formatting & Rich Text","Idle-based commit debouncing","As a translator, I want my edits to be saved automatically after I stop typing, so that I don't lose work and the system stays in sync.","User types in editor → onUpdate fires on every keystroke → idleTimer is reset to COMMIT_IDLE_MS (1200ms) → when no keystroke fires for 1200ms, onCommit(snapshot) is called with { value: text, valueHtml: html }. On blur, any pending idle commit is flushed immediately. On unmount, pending commit is flushed so navigate-away doesn't drop work.","src/components/TranslatedEditor.tsx:48; src/components/TranslatedEditor.tsx:413-425; src/components/TranslatedEditor.tsx:429-442; src/components/TranslatedEditor.tsx:627-640","none","Implemented","Untested","","COMMIT_IDLE_MS = 1200ms. Debounce is reset on EVERY keystroke, including formatting changes. Blur flushes immediately (no idle wait). Unmount cleanup ensures phantom edits don't happen on rapid navigation.","Translator (contributor)","Apply formatting / edit rich content: contributor(400)","https://docs.aquilla.app/media/editor-translate-cell/editor-translate-cell.mp4","00:17","recorded"
"SR-01","Search & Replace","Project-wide text search (main panel)","As a translator, I want to search across all files in a project for specific text, so that I can find and navigate to cells containing that term.","User opens ParallelPassagesPanel via Cmd+K (defaults to project scope) or Cmd+F with no Shift (file-scoped if active file exists). User types a query into the search input. The server runs FTS5 against all cells' source and target values, returning ranked results with snippet highlights (<mark> tags). Panel displays results grouped by file or in list form, user can click a result to jump to that cell. Query is debounced 250ms. Empty query shows idle prompt. Unmatched query shows 'No results for' message after index is ready.","src/components/ParallelPassagesPanel.tsx:1-718; src/components/ProjectWorkspace.tsx:1848-1862; src/hooks/useWorkspaceSearch.ts:79-183; src/lib/sync/search-read.ts:51-67","e2e/specs/editor/search.smoke.spec.ts","Implemented","Untested","","AQU-308: Dock panel (SearchDockPanel) added as quick-access; ParallelPassagesPanel remains for full-screen. FTS5 query is sanitized server-side; raw punctuation/reserved words are stripped before MATCH. Max 500 results server-side, default 50.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-02","Search & Replace","File-scoped text search","As a translator with an open file, I want to search within just the current file without matching terms in other files, so that I can focus on local changes.","User presses Cmd+F (without Shift) with an active file open. ParallelPassagesPanel opens with 'File' scope pill pressed. Search results are filtered client-side to the active file's fileId after the project-wide server fetch. When no file is open, Cmd+F defaults to project scope. The 'File' pill is disabled (aria-disabled) when no file is active. File name appears in the scope toggle pill.","src/components/ProjectWorkspace.tsx:1852; src/hooks/useWorkspaceSearch.ts:135-183; src/components/ParallelPassagesPanel.tsx:599-610","e2e/specs/editor/search-scope-toggle.smoke.spec.ts","Implemented","Untested","","AQU-308: File-scoped search is a UI filter (client-side after fetch), not a server parameter yet. Phase 2c to implement server-side filtering.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:06","recorded"
"SR-03","Search & Replace","Search results display & navigation","As a translator viewing search results, I want to see highlighted snippets with context labels and click any result to navigate directly to that cell, so that I can quickly review and jump to matches.","Results display filename, context label (e.g. section name), and snippet with matched terms highlighted in yellow (<mark> tags rendered without XSS). Results list shows up to 50 in dock panel, truncated with 'X more' message. Clicking a result fires onSelect callback, which typically jumps the editor to that cellId. In ParallelPassagesPanel, results show 'source' or 'target' label and paired-side snippet (when available in passages mode). Footer shows total count: '{N} results'.","src/components/ParallelPassagesPanel.tsx:218-262; src/components/search/MarkedSnippet.tsx; src/components/search/SearchResultsView.tsx:61-195; src/components/SearchDockPanel.tsx:253-306","e2e/specs/editor/search.smoke.spec.ts","Implemented","Untested","","MarkedSnippet component safely renders FTS5 <mark> tags without setInnerHTML — walks string manually. Paired snippet shown only in 'passages' mode.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-04","Search & Replace","Expand search results (full-screen overlay)","As a translator using the dock search panel, I want to expand results to a full-screen overlay so I can view and navigate many results at once without the dock's height constraints.","User clicks 'Expand all' button in SearchDockPanel results header (visible when onExpandResults callback is wired). Results render in a full SearchResultsView overlay above the editor, showing all results grouped by file with sticky file headers. User can scroll, click any result to jump to that cell, and close the overlay with an X button or by selecting a result. Overlay covers the editor area.","src/components/SearchDockPanel.tsx:268-285; src/components/search/SearchResultsView.tsx; src/components/ProjectWorkspace.tsx:1915-1920","none","Implemented","Untested","","AQU-309: Expand-all is a UI-only enhancement (client-side regrouping, no new server query). Overlay is positioned absolute over editor.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-05","Search & Replace","Dock search panel (quick-access)","As a translator, I want a quick inline search panel in the left dock so I can search without opening a full dialog, saving screen space and mouse travel.","User clicks Search tab (icon with magnifying glass) in the left dock rail. SearchDockPanel appears as an always-visible section in the dock. Panel shows three mode buttons (Search, Find & Replace, Bible resources), a scope toggle (File/Project), search input, live results (up to 50 rows), and an 'Open full search panel' button. Results update on each keystroke (debounced). Clearing the input empties results and refocuses the input. In Replace mode, a message says 'Find & Replace with diff preview lives in the full panel' with a button to open it.","src/components/SearchDockPanel.tsx:1-330; src/components/LeftDock.tsx; src/components/ProjectWorkspace.tsx","e2e/specs/editor/search-replace-toolbar-button.smoke.spec.ts","Implemented","Untested","","AQU-308: Dock panel replaces the old toolbar 'Search & replace' button. Replace mode redirects to full ParallelPassagesPanel. Bible resources mode is feature-flagged (bibleResourcesEnabled prop).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-06","Search & Replace","Keyboard shortcuts for search modes","As a translator, I want keyboard shortcuts to quickly open search in different modes without using menus, so that I can work faster.","Cmd+K (or Ctrl+K on Windows/Linux) opens ParallelPassagesPanel in 'search' mode, project scope. Cmd+F / Ctrl+F opens 'search' mode, file scope if active file exists (else project). Cmd+Shift+F / Ctrl+Shift+F opens 'search' mode, project scope. Cmd+Shift+R / Ctrl+Shift+R opens 'replace' mode, project scope. All shortcuts prevent default browser behavior and set the appropriate mode + scope before opening the panel.","src/components/ProjectWorkspace.tsx:1848-1862","e2e/specs/editor/search-keyboard-shortcut.smoke.spec.ts, e2e/specs/editor/search-shift-f-project-scope.smoke.spec.ts, e2e/specs/editor/search-replace-keyboard-shortcut.smoke.spec.ts","Implemented","Untested","","ProjectWorkspace global keydown listener at lines 1848-1862. Cmd+F/Ctrl+F defaults to project scope when no active file. All shortcuts preventDefault to avoid browser interference.","Any user (personal preference)","Any authenticated user — scoped to own account","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-07","Search & Replace","Search scope toggle (File vs Project)","As a translator, I want to easily toggle between file-scoped and project-wide search so that I can switch focus without closing and reopening the panel.","ParallelPassagesPanel and SearchDockPanel both display a scope toggle with 'File' and 'Project' pills. 'File' pill is disabled (crossed out, tooltip 'Coming soon') when no file is active. Clicking a pill triggers an immediate search re-run with the new scope. Current scope pill shows aria-pressed='true'. In SearchDockPanel, scope also updates the placeholder text ('Search this file' vs 'Search project').","src/components/ParallelPassagesPanel.tsx:599-610, 534-537; src/components/SearchDockPanel.tsx:175-218, 109-112","e2e/specs/editor/search-scope-toggle.smoke.spec.ts","Implemented","Untested","","File-scoped results are filtered client-side after fetch (Phase 2c to move server-side). Disabled state managed via PillToggle disabled prop.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-08","Search & Replace","Search mode toggle (Search vs Passages vs Replace)","As a translator, I want to switch between standard search, parallel passages lookup, and find-and-replace modes without closing the panel, so that I can work in different modes fluidly.","ParallelPassagesPanel shows mode toggle with three pills: 'Search' (default, searches current project), 'Passages' (searches across all projects for parallel passages), 'Replace' (target-only search for find-and-replace). Clicking a pill updates aria-pressed and re-runs search under the new mode. In 'Replace' mode, the 'Content side' toggle is hidden and 'side' is forced to 'target'. Placeholder text updates per mode.","src/components/ParallelPassagesPanel.tsx:612-620, 540-547; src/components/ParallelPassagesPanel.tsx:514, 550-552","e2e/specs/editor/search-mode-passages-toggle.smoke.spec.ts","Implemented","Untested","","Passages mode calls searchParallelPassages (multi-project fan-out). Replace mode auto-switches side to 'target' (line 487-490).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-09","Search & Replace","Content side filter (Source / Target / Both)","As a translator, I want to search only source text, only target text, or both, so that I can find matches in the side I care about.","ParallelPassagesPanel shows content side toggle with pills 'Both', 'Source', 'Target' (hidden in Replace mode). Clicking a pill updates aria-pressed and re-runs the search with side='source' or side='target' parameter. 'Both' omits the side filter (default). SearchDockPanel also supports this toggle for project/file scopes.","src/components/ParallelPassagesPanel.tsx:622-633, 549-557; src/hooks/useWorkspaceSearch.ts:162, 514-518","e2e/specs/editor/search-scope-toggle.smoke.spec.ts (implicitly covers side toggle)","Implemented","Untested","","Side parameter passed to server as FTS5 filter. In Replace mode, side is hardcoded to 'target' (line 514).","Project lead (source steward)","Source content edits: project_lead(500)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-10","Search & Replace","Find & Replace (full mode)","As a translator, I want to find text and replace it with new text across multiple cells, with a before/after preview, so that I can perform bulk edits safely.","User opens ParallelPassagesPanel in Replace mode (Cmd+Shift+R or via dock panel → Open full). Panel shows a 'Find' input and a 'Replace' section with a 'Replacement text' input. As user types in both inputs, diffs are computed in real-time showing before (strikethrough red) and after (green) text. Each diff row has a checkbox; user can select/deselect individual cells. 'Select all' / 'Select none' bulk controls appear. Replace button is disabled until at least one cell is selected. On click, Replace button calls onReplaceAll with the payload (diffs, counts, query, replaceQuery). After replace, a success message shows 'Replaced X cells'.","src/components/ParallelPassagesPanel.tsx:285-445; src/lib/search/replace-action.ts:141-176","none","Implemented","Untested","","AQU-177: Replace is pure (computeReplaceDiffs only computes diffs, no side effects). Caller (ProjectWorkspace) owns the commit path. Replace button disabled if isReadOnly=true. Tooltip explains role-gating.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-11","Search & Replace","Replace diff preview (before/after display)","As a translator performing a replace operation, I want to see exactly what will change in each cell before confirming, so that I can avoid unintended edits.","For each cell affected by a replace, DiffPreviewRow shows: cell fileId + cellId label, before text in strikethrough red, after text in green, and match count ('X replacements in this cell' if >1). Rows are clickable/checkboxable to toggle selection. Scrollable list shows all affected cells. Replaced count in header: '{N} cells affected'.","src/components/ParallelPassagesPanel.tsx:173-214; src/lib/search/replace-action.ts:28-39","none","Implemented","Untested","","Color scheme: red (strikethrough, line-through class) for before, green for after. Reflects CellReplaceDiff structure.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-12","Search & Replace","HTML-aware replace (skip matches spanning tags)","As a system, I want to skip replacing text that spans HTML tag boundaries, so that I preserve rich-text structure and don't corrupt markup.","When computing replace diffs, matchSpansHtmlTag checks if any matched string contains '<' or '>'. If yes, that match is skipped (left as-is) but counted in totalSkipped. Warning message shown: '{N} matches skipped — spans HTML tag boundary'. These matches are not included in selected replacements.","src/lib/search/replace-action.ts:59-62, 98-133; src/components/ParallelPassagesPanel.tsx:367-371","none","Implemented","Untested","","Per spec in replace-action.ts: aquilla-specs/04-features/search.md → 'Search-and-replace invariants'. Skipped count shown as amber warning in the panel.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-13","Search & Replace","Case sensitivity toggle for find/replace","As a translator, I want to optionally make my search case-sensitive so that I can distinguish 'Hello' from 'hello' if needed.","Replace diff computation respects a caseSensitive flag (default false). When false, search is case-insensitive using RegExp 'i' flag. When true, uses case-sensitive match. In the UI, a checkbox or toggle could enable this (not currently visible in the panels, but the API supports it via SearchOptions.caseSensitive).","src/lib/search/replace-action.ts:72-87; src/lib/search/workspace-index.ts:27-34","none","Partial","Untested","","Infrastructure exists (caseSensitive param in findMatches, applySingleCellReplace) but no UI toggle in ParallelPassagesPanel or SearchDockPanel. Case-insensitive is the default (line 72: caseSensitive = false).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-14","Search & Replace","Parallel passages (multi-project search)","As a translator working on a related project, I want to search parallel passages across multiple projects for similar text, so that I can reuse or learn from translations in sister projects.","User opens ParallelPassagesPanel and clicks 'Passages' mode pill. Panel shows paired results where each cell displays its source-side snippet and target-side snippet (paired?) side by side. Search runs fetchParallelPassages across all projects the user has access to (fan-out via Promise.all). Results include projectId field to disambiguate cross-project hits. Unmatched query shows 'No resources found'.","src/hooks/useWorkspaceSearch.ts:185-241; src/lib/sync/search-read.ts:76-92, 100-125; src/components/ParallelPassagesPanel.tsx:510-512","none","Implemented","Untested","","searchParallelPassages endpoint: GET /api/v1/projects/:projectId/search/passages. Multi-project fan-out catches per-project failures silently (line 117-120). Paired value nullable (may not exist).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-15","Search & Replace","Bible resources (Aquifer) reference lookup","As a Bible translator, I want to search Bible reference resources (people, places, terms, translation notes) directly within the editor, so that I can consult scholarly material without leaving the workspace.","User enables Bible resources via project settings (bibleResourcesEnabled flag). In SearchDockPanel, a third mode button 'Bible resources' appears. Clicking it opens BibleResourcesPanel. Panel shows a search input for Aquifer queries ('people, places, terms, and translation notes'). Results list up to 5 hits with kind badges (person, place, term, etc). Clicking a result opens its full page (BibleResourcesPanel switches to reader view) with title, truncated text, 'Open on bibletranslation.org' link. Quick-lookup button 'Notes for {canonicalRef}' pre-fetches the focused verse's resource. Back arrow returns to search.","src/components/SearchDockPanel.tsx:220-556; src/lib/aquifer/client.ts:104-142; src/components/ProjectWorkspace.tsx","none","Implemented","Untested","","AQU-309: Bible resources gated by bibleResourcesEnabled (from project settings). Aquifer search & page routes require JWT + projectId. Text is plain-text today (no markdown), but looksLikeMarkdown heuristic (line 338-340) allows future markdown rendering with no other changes. Page text truncated to 15k chars.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-16","Search & Replace","Bible resource quick-lookup by verse reference","As a Bible translator viewing a specific verse, I want a one-click button to look up notes for that verse, so that I can get instant reference material.","When the user is focused on a cell with a canonical Bible reference (e.g., 'RUT 1:8' from the focused cell's metadata), BibleResourcesPanel shows a 'Notes for {ref}' button at the top. Clicking it auto-opens the aquifer page for that verse (parses ref, maps to /en/passages/{book}/{chapter}/{verse}/) without requiring a manual search.","src/components/SearchDockPanel.tsx:342-349, 474-486","none","Implemented","Untested","","passagePathFromRef heuristic parses canonical refs like 'RUT 1:8' using regex; returns null if pattern doesn't match.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-17","Search & Replace","Loading state & search readiness","As a user, I want clear feedback on whether the search index is ready and whether a query is in-flight, so that I know whether to wait for results or if results are stale.","ParallelPassagesPanel and SearchDockPanel show loading skeleton (4 shimmer rows) while search is in-flight (loading=true). Once at least one search has resolved, ready=true (tracks onReady callback). Idle state (no query) shows prompt: 'Type to search…' . Searching state (query typed but results not yet ready) shows 'Searching…'. Empty state (query typed, results=[], loading=false) shows 'No results for {query}'.","src/components/ParallelPassagesPanel.tsx:267-280, 573-690; src/components/SearchDockPanel.tsx:254-265; src/hooks/useWorkspaceSearch.ts:102-104, 135-183","e2e/specs/editor/search.smoke.spec.ts","Implemented","Untested","","ready state reset when projectId changes (line 129-133 in useWorkspaceSearch). Debounce on query change is 250ms (DEBOUNCE_MS).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-18","Search & Replace","Search input focus & dismiss","As a user, I want the search input to be auto-focused when I open the panel, and I want to dismiss the panel with a single keystroke, so that I can work without extra mouse interactions.","When ParallelPassagesPanel opens (open=true), a 50ms timeout ensures the search input is focused (inputRef.current?.focus()). User can press Escape key to close the panel (handled by Dialog component). SearchDockPanel's clear button (X) clears the input and refocuses it. When panel closes, results are cleared.","src/components/ParallelPassagesPanel.tsx:493-502; src/components/SearchDockPanel.tsx:114-118, 240-250","e2e/specs/editor/search.smoke.spec.ts","Implemented","Untested","","50ms delay in line 496 prevents focus race conditions. Escape key is handled natively by Dialog.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-19","Search & Replace","Search results result limiting & pagination","As a user searching a large project, I want search to complete quickly and show me the most relevant results first, rather than hanging while fetching thousands of results.","Server-side search defaults to limit=50; client can request up to limit=500 via SearchOptions.limit. Server clamps to [1, 500]. SearchDockPanel shows 'X more — open full panel for all results' message when results.length > 50. ParallelPassagesPanel shows all server results in the scrollable list.","src/hooks/useWorkspaceSearch.ts:36-37, 164-168; src/components/SearchDockPanel.tsx:299-303","none","Implemented","Untested","","Default server limit is 50; Aquifer Bible search hardcoded to limit=5 (line 393).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-20","Search & Replace","Search error handling","As a user, I want to see error messages if the search service fails, so that I know something went wrong and can retry.","On fetch failure (network error, 4xx/5xx response), the hook catches and logs the error (console.warn). Results are cleared and loading is set to false. In BibleResourcesPanel, errors display as a red message at the top of the panel. User can retry by modifying the query or clicking search again.","src/hooks/useWorkspaceSearch.ts:177-182, 234-239; src/components/SearchDockPanel.tsx:389-400, 519","none","Implemented","Untested","","Bible resource errors shown via error state (line 373). Aquifer abort signal allows user to cancel in-flight searches (line 376, 385-387).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-21","Search & Replace","Search result context labels","As a translator, I want to see context (e.g., section name or cell row identifier) for each search result, so that I can understand where the match is located without clicking.","Each search result displays a context label in small text above the snippet (e.g., 'Section 1.2' or file + cell ID). Label comes from result.context field (populated by server). In SearchDockPanel and SearchResultsView, context is shown in a smaller, muted font.","src/components/ParallelPassagesPanel.tsx:241-244; src/components/search/SearchResultsView.tsx:182-184; src/components/SearchDockPanel.tsx:293-295; src/lib/search/workspace-index.ts:10-25","none","Implemented","Untested","","context field is part of WorkspaceSearchResult. Server populates it; currently an empty string for most searches (Phase 2 enhancement to populate from file structure).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-22","Search & Replace","Replace validation & role-gating","As a project owner, I want to prevent read-only users from performing replace operations so that only authorized contributors can edit content.","Replace button is disabled and shows a tooltip 'Replace requires contributor access on these files' when isReadOnly=true. Replacement input field is also disabled. User with read-only access cannot perform any replace operation.","src/components/ParallelPassagesPanel.tsx:418-442; src/components/ParallelPassagesPanel.tsx:330-331, 358","none","Implemented","Untested","","isReadOnly prop passed from ProjectWorkspace (role-gated per project collaboration settings). Disabled styling via cn utility.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-23","Search & Replace","Replace clearing prior validations","As a system, I want replacing text to mark the cell as requiring re-validation, so that we don't keep stale validation marks on modified cells.","When replace is applied (onReplaceAll fires), each affected cell is committed with replaceString and searchQuery metadata. The replace advances the cell's event chain head, automatically dropping prior validations (per Q25 event-anchored validation). Help text in panel: 'Replacing text clears validation — it must be re-reviewed.'","src/components/ParallelPassagesPanel.tsx:361-364; src/components/ParallelPassagesPanel.tsx:41-54","none","Implemented","Untested","","AQU-286: 'Retain my validations' checkbox was removed. Field ReplaceAllPayload.retainValidations is always false (line 53) for backward compat.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-24","Search & Replace","Search query sanitization","As a system, I want to safely handle user-provided search queries without breaking FTS5 or allowing injection, so that searches are robust.","Client sends raw user input to the server. Server sanitizes the query before passing to FTS5 — bare punctuation, reserved FTS words, etc. are stripped. Query that sanitizes to zero tokens returns {results: []} with HTTP 200 (not an error). No need for client-side escaping or validation.","src/lib/sync/search-read.ts:39-50","none","Implemented","Untested","","Server-side sanitization per comment: 'The query is sanitized server-side before being passed to FTS5 — callers pass raw user input; bare punctuation, FTS reserved words, etc. are stripped before MATCH.'","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-25","Search & Replace","Debounced search input (250ms)","As a system, I want to avoid firing a search request on every keystroke so that I reduce server load when a user is typing.","When user types in search input, the query state updates immediately (for visual feedback), but the triggerSearch call is debounced 250ms. If user types another character before 250ms elapses, the previous timer is cancelled and a new 250ms countdown starts. Only the final query after the user stops typing (or presses Enter) triggers a search fetch.","src/components/ParallelPassagesPanel.tsx:450, 525-532, 559-563","none","Implemented","Untested","","DEBOUNCE_MS = 250. Enter key immediately triggers search (clears pending debounce). SearchDockPanel uses immediate handleSearch (no debounce) on keystroke.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-26","Search & Replace","Search documentation & placeholders","As a new user, I want helpful placeholder text and instructions in the search panels to understand what to search for and how the panels work.","Placeholder text adapts to mode and scope: 'Search project…', 'Search this file…', 'Find in project…', 'Search Bible resources…', 'Search parallel passages across all projects…', etc. Idle state (no query) shows mode-specific prompt. Replace mode shows disclaimer about clearing validations.","src/components/ParallelPassagesPanel.tsx:576-581, 675-681; src/components/SearchDockPanel.tsx:237, 499, 527-529","none","Implemented","Untested","","All placeholder text and help text are user-facing copy; internationalization not yet implemented.","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
"SR-27","Search & Replace","Search result count display","As a user, I want to know how many results matched my query so that I can gauge whether to refine my search.","Panel footer or header shows '{N} results' and '{N} files' (when grouped by file). SearchDockPanel header shows result count and remaining count if truncated. ParallelPassagesPanel footer shows count when results.length > 0.","src/components/ParallelPassagesPanel.tsx:707-709; src/components/SearchDockPanel.tsx:270-271; src/components/search/SearchResultsView.tsx:93-95","none","Implemented","Untested","","Uses toLocaleString() for thousands separator (e.g., 1,234).","Translator / reviewer","Search: viewer(100); replace (writes cells): contributor(400)","https://docs.aquilla.app/media/search-find-replace/search-find-replace.mp4","00:00","recorded"
